"time","input","output"
147.0,3.660162246721079,1.4117627870957392
148.0,3.660162246721079,1.4601249958508937
149.0,3.660162246721079,1.3964905106467427
150.0,3.660162246721079,1.3532190607079215
151.0,3.660162246721079,1.3735820959732479
152.0,3.660162246721079,1.3863089930140795
153.0,3.660162246721079,1.337946784258925
154.0,3.660162246721079,1.4397619605855674
155.0,3.660162246721079,1.368491337156918
156.0,3.660162246721079,1.401581269463076
157.0,3.660162246721079,1.358309819524255
158.0,3.660162246721079,1.467761134075392
159.0,3.660162246721079,1.404126648871241
160.0,3.660162246721079,1.437216581177399
161.0,3.660162246721079,1.4092174076875743
162.0,3.660162246721079,1.3812182341977461
163.0,3.660162246721079,1.3659459577487496
164.0,3.660162246721079,1.358309819524255
165.0,3.660162246721079,1.3964905106467427
166.0,3.660162246721079,1.4448527194018972
167.0,3.660162246721079,1.3837636136059146
168.0,3.660162246721079,1.4448527194018972
169.0,3.660162246721079,1.4804880311162236
170.0,3.660162246721079,1.4219443047284024
171.0,3.660162246721079,1.3761274753814163
172.0,3.660162246721079,1.437216581177399
173.0,3.660162246721079,1.4448527194018972
174.0,3.660162246721079,1.4244896841365708
175.0,3.660162246721079,1.4906695487488868
176.0,3.660162246721079,1.4575796164427288
177.0,3.660162246721079,1.488124169340722
178.0,3.660162246721079,1.4906695487488868
179.0,3.660162246721079,1.4855787899325534
180.0,3.660162246721079,1.434671201769234
181.0,3.660162246721079,1.4804880311162236
182.0,3.660162246721079,1.4957603075652166
183.0,3.660162246721079,1.4473980988100656
184.0,3.660162246721079,1.4906695487488868
185.0,3.660162246721079,1.4830334105243885
186.0,3.660162246721079,1.467761134075392
187.0,3.660162246721079,1.4499434782182306
188.0,3.660162246721079,1.467761134075392
189.0,3.660162246721079,1.4117627870957392
190.0,3.660162246721079,1.4244896841365708
191.0,3.660162246721079,1.50085106638155
192.0,3.660162246721079,1.470306513483557
193.0,3.660162246721079,1.4499434782182306
194.0,3.660162246721079,1.5212141016468799
195.0,3.660162246721079,1.5033964457897149
196.0,3.660162246721079,1.5110325840142131
197.0,3.660162246721079,1.5390317575040413
198.0,3.660162246721079,1.4397619605855674
199.0,3.660162246721079,1.4499434782182306
200.0,3.660162246721079,1.5237594810550448
201.0,3.660162246721079,1.5364863780958729
202.0,3.660162246721079,1.4932149281570517
203.0,3.660162246721079,1.5110325840142131
204.0,3.660162246721079,1.4601249958508937
205.0,3.660162246721079,1.5161233428305465
206.0,3.660162246721079,1.4855787899325534
207.0,3.660162246721079,1.488124169340722
208.0,3.660162246721079,1.5059418251978833
209.0,3.660162246721079,1.50085106638155
210.0,3.660162246721079,1.5212141016468799
211.0,3.660162246721079,1.5161233428305465
212.0,3.660162246721079,1.4601249958508937
213.0,3.660162246721079,1.5517586545448694
214.0,3.660162246721079,1.5186687222387114
215.0,3.660162246721079,1.5186687222387114
216.0,3.660162246721079,1.5212141016468799
217.0,3.660162246721079,1.533940998687708
218.0,3.660162246721079,1.5593947927693677
219.0,3.660162246721079,1.4804880311162236
220.0,3.660162246721079,1.467761134075392
221.0,3.660162246721079,1.4906695487488868
222.0,3.660162246721079,1.5186687222387114
223.0,3.660162246721079,1.4957603075652166
224.0,3.660162246721079,1.533940998687708
225.0,3.660162246721079,1.5263048604632097
226.0,3.660162246721079,1.5517586545448694
227.0,3.660162246721079,1.5288502398713781
228.0,3.660162246721079,1.5466678957285396
229.0,3.660162246721079,1.5263048604632097
230.0,3.660162246721079,1.533940998687708
231.0,3.660162246721079,1.5543040339530378
232.0,3.660162246721079,1.5110325840142131
233.0,3.660162246721079,1.567030930993866
234.0,3.660162246721079,1.5772124486265326
235.0,3.660162246721079,1.5415771369122062
236.0,3.660162246721079,1.6128477603408555
237.0,3.660162246721079,1.6077570015245222
238.0,3.660162246721079,1.6077570015245222
239.0,3.660162246721079,1.5797578280346976
240.0,3.660162246721079,1.5390317575040413
241.0,3.660162246721079,1.6103023809326906
242.0,3.660162246721079,1.6510284514633469
243.0,3.660162246721079,1.6026662427081924
244.0,3.660162246721079,1.5746670692183642
245.0,3.660162246721079,1.564485551585701
246.0,3.660162246721079,1.5721216898101993
247.0,3.660162246721079,1.5543040339530378
248.0,3.660162246721079,1.567030930993866
249.0,3.660162246721079,1.5415771369122062
250.0,3.660162246721079,1.5746670692183642
251.0,3.660162246721079,1.5237594810550448
252.0,3.660162246721079,1.5772124486265326
253.0,3.660162246721079,1.6332107956061819
254.0,3.660162246721079,1.6128477603408555
255.0,3.660162246721079,1.5543040339530378
256.0,3.660162246721079,1.5746670692183642
257.0,3.660162246721079,1.6408469338306801
258.0,3.660162246721079,1.5924847250755256
259.0,3.660162246721079,1.6128477603408555
260.0,3.660162246721079,1.531395619279543
261.0,3.660162246721079,1.6103023809326906
262.0,3.660162246721079,1.5797578280346976
263.0,3.660162246721079,1.6535738308715118
264.0,3.660162246721079,1.5797578280346976
265.0,3.660162246721079,1.6332107956061819
266.0,3.660162246721079,1.564485551585701
267.0,3.660162246721079,1.595030104483694
268.0,3.660162246721079,1.595030104483694
269.0,3.660162246721079,1.5466678957285396
270.0,3.660162246721079,1.6026662427081924
271.0,3.660162246721079,1.628120036789852
272.0,3.660162246721079,1.6026662427081924
273.0,3.660162246721079,1.6128477603408555
274.0,3.660162246721079,1.630665416198017
275.0,3.660162246721079,1.5899393456673607
276.0,3.660162246721079,1.5721216898101993
277.0,3.660162246721079,1.6739368661368381
278.0,3.660162246721079,1.5772124486265326
279.0,3.660162246721079,1.5823032074428625
280.0,3.660162246721079,1.5212141016468799
281.0,3.660162246721079,1.6459376926470135
282.0,3.660162246721079,1.5415771369122062
283.0,3.660162246721079,1.6230292779735187
284.0,3.660162246721079,1.6408469338306801
285.0,3.660162246721079,1.5873939662591958
286.0,3.660162246721079,1.5721216898101993
287.0,3.660162246721079,1.6026662427081924
288.0,3.660162246721079,1.6433923132388486
289.0,3.3000571874086724,1.5823032074428625
290.0,3.3000571874086724,1.6026662427081924
291.0,3.3000571874086724,1.6230292779735187
292.0,3.3000571874086724,1.6052116221163573
293.0,3.3000571874086724,1.5924847250755256
294.0,3.3000571874086724,1.5161233428305465
295.0,3.3000571874086724,1.5517586545448694
296.0,3.3000571874086724,1.5517586545448694
297.0,3.3000571874086724,1.5161233428305465
298.0,3.3000571874086724,1.5212141016468799
299.0,3.3000571874086724,1.4906695487488868
300.0,3.3000571874086724,1.5033964457897149
301.0,3.3000571874086724,1.531395619279543
302.0,3.3000571874086724,1.50085106638155
303.0,3.3000571874086724,1.4448527194018972
304.0,3.3000571874086724,1.4753972722998903
305.0,3.3000571874086724,1.4423073399937323
306.0,3.3000571874086724,1.3837636136059146
307.0,3.3000571874086724,1.4143081665039041
308.0,3.3000571874086724,1.3761274753814163
309.0,3.3000571874086724,1.3252198872180934
310.0,3.3000571874086724,1.3888543724222444
311.0,3.3000571874086724,1.2997660931364337
312.0,3.3000571874086724,1.2946753343201038
313.0,3.3000571874086724,1.3659459577487496
314.0,3.3000571874086724,1.2870391960956056
315.0,3.3000571874086724,1.2615854020139459
316.0,3.3000571874086724,1.304856851952767
317.0,3.3000571874086724,1.2514038843812791
318.0,3.3000571874086724,1.2132231932587914
319.0,3.3000571874086724,1.2004962962179597
320.0,3.3000571874086724,1.208132434442458
321.0,3.3000571874086724,1.2234047108914545
322.0,3.3000571874086724,1.1852240197689632
323.0,3.3000571874086724,1.1699517433199667
324.0,3.3000571874086724,1.1750425021363
325.0,3.3000571874086724,1.1826786403607983
326.0,3.3000571874086724,1.1597702256873035
327.0,3.3000571874086724,1.1037718787076507
328.0,3.3000571874086724,1.0910449816668226
329.0,3.3000571874086724,1.0732273258096576
330.0,3.3000571874086724,1.042682772911668
331.0,3.3000571874086724,1.0834088434423244
332.0,3.3000571874086724,1.042682772911668
333.0,3.3000571874086724,1.0274104964626716
334.0,3.3000571874086724,1.012138220013675
335.0,3.3000571874086724,0.9841390465238469
336.0,3.3000571874086724,1.0325012552790014
337.0,3.3000571874086724,0.9841390465238469
338.0,3.3000571874086724,0.9586852524421872
339.0,3.3000571874086724,0.9103230436870327
340.0,3.3000571874086724,0.9714121494830188
341.0,3.3000571874086724,0.9357768377686924
342.0,3.3000571874086724,0.9663213906666854
343.0,3.3000571874086724,0.9281406995441941
344.0,3.3000571874086724,0.8721423525645449
345.0,3.3000571874086724,0.9510491142176889
346.0,3.3000571874086724,0.8899600084217063
347.0,3.3000571874086724,0.9510491142176889
348.0,3.3000571874086724,0.8950507672380361
349.0,3.3000571874086724,0.8975961466462046
350.0,3.3000571874086724,0.8594154555237132
351.0,3.3000571874086724,0.7779633144624007
352.0,3.3000571874086724,0.8619608349318781
353.0,3.3000571874086724,0.818689384993057
354.0,3.3000571874086724,0.7932355909113973
355.0,3.3000571874086724,0.7983263497277271
356.0,3.3000571874086724,0.8339616614420535
357.0,3.3000571874086724,0.7983263497277271
358.0,3.3000571874086724,0.7779633144624007
359.0,3.3000571874086724,0.7550548997889059
360.0,3.3000571874086724,0.8314162820338886
361.0,3.3000571874086724,0.818689384993057
362.0,3.3000571874086724,0.7474187615644077
363.0,3.3000571874086724,0.7194195880745831
364.0,3.3000571874086724,0.7626910380134042
365.0,3.3000571874086724,0.6786935175439268
366.0,3.3000571874086724,0.6965111734010883
367.0,3.3000571874086724,0.6990565528092532
368.0,3.3000571874086724,0.721964967482748
369.0,3.3000571874086724,0.6939657939929234
370.0,3.3000571874086724,0.7092380704419163
371.0,3.3000571874086724,0.6786935175439268
372.0,3.3000571874086724,0.6354220676051021
373.0,3.3000571874086724,0.7143288292582497
374.0,3.3000571874086724,0.6736027587275935
375.0,3.3000571874086724,0.6456035852377688
376.0,3.3000571874086724,0.6099682735234424
377.0,3.3000571874086724,0.7194195880745831
378.0,3.3000571874086724,0.6354220676051021
379.0,3.3000571874086724,0.6965111734010883
380.0,3.3000571874086724,0.6430582058296004
381.0,3.3000571874086724,0.7321464851154111
382.0,3.3000571874086724,0.6430582058296004
383.0,3.3000571874086724,0.6125136529316109
384.0,3.3000571874086724,0.6456035852377688
385.0,3.3000571874086724,0.6176044117479407
386.0,3.3000571874086724,0.5616060647682879
387.0,3.3000571874086724,0.6252405499724389
388.0,3.3000571874086724,0.5845144794417827
389.0,3.3000571874086724,0.5616060647682879
390.0,3.3000571874086724,0.592150617666281
391.0,3.3000571874086724,0.5616060647682879
392.0,3.3000571874086724,0.5768783412172844
393.0,3.3000571874086724,0.5463337883192914
394.0,3.3000571874086724,0.5437884089111265
395.0,3.3000571874086724,0.5488791677274598
396.0,3.3000571874086724,0.5692422029927862
397.0,3.3000571874086724,0.5208799942376316
398.0,3.3000571874086724,0.5234253736458001
399.0,3.3000571874086724,0.5386976500947931
400.0,3.3000571874086724,0.5336068912784633
401.0,3.3000571874086724,0.5692422029927862
402.0,3.3000571874086724,0.5412430295029615
403.0,3.3000571874086724,0.4801539237069754
404.0,3.3000571874086724,0.5157892354213018
405.0,3.3000571874086724,0.41397405909465945
406.0,3.3000571874086724,0.5157892354213018
407.0,3.3000571874086724,0.48269930311514386
408.0,3.3000571874086724,0.4572455090334806
409.0,3.3000571874086724,0.49797157956413685
410.0,3.3000571874086724,0.5005169589723053
411.0,3.3000571874086724,0.43688247376815426
412.0,3.3000571874086724,0.47251778548247714
413.0,3.3000571874086724,0.41142867968649455
414.0,3.3000571874086724,0.44706399140081743
415.0,3.3000571874086724,0.4317917149518209
416.0,3.3000571874086724,0.44197323258448407
417.0,3.3000571874086724,0.44197323258448407
418.0,3.3000571874086724,0.4241555767273226
419.0,3.3000571874086724,0.4572455090334806
420.0,3.3000571874086724,0.43942785317631916
421.0,3.3000571874086724,0.4012471620538278
422.0,3.3000571874086724,0.3503395738905084
423.0,3.3000571874086724,0.3936110238293331
424.0,3.3000571874086724,0.38597488560483484
425.0,3.3000571874086724,0.38597488560483484
426.0,3.3000571874086724,0.41397405909465945
427.0,3.3000571874086724,0.4216101973191577
428.0,3.3000571874086724,0.3936110238293331
429.0,3.3000571874086724,0.429246335543656
430.0,3.3000571874086724,0.37833874738033657
431.0,3.3000571874086724,0.3732479885640032
432.0,3.3000571874086724,0.3707026091558383
433.0,3.3000571874086724,0.37833874738033657
434.0,3.3000571874086724,0.41142867968649455
435.0,3.3000571874086724,0.2943412269108556
436.0,3.3000571874086724,0.38852026501299974
437.0,3.3000571874086724,0.3274311592170136
438.0,3.3000571874086724,0.39106564442116465
439.0,3.3000571874086724,0.38852026501299974
440.0,3.3000571874086724,0.35288495329867686
441.0,3.3000571874086724,0.3223404004006838
442.0,3.3000571874086724,0.3019773651353539
443.0,3.3000571874086724,0.3579757121150067
444.0,3.3000571874086724,0.266342053421031
445.0,3.3000571874086724,0.33506729744151187
446.0,3.3000571874086724,0.3223404004006838
447.0,3.3000571874086724,0.30961350335985216
448.0,3.3000571874086724,0.31979502099251533
449.0,3.3000571874086724,0.32997653862518206
450.0,3.3000571874086724,0.34015805625784523
451.0,3.3000571874086724,0.31979502099251533
452.0,3.3000571874086724,0.2688874328291959
453.0,3.3000571874086724,0.3707026091558383
454.0,3.3000571874086724,0.2637966740128661
455.0,3.3000571874086724,0.3376126768496803
456.0,3.3000571874086724,0.31724964158435043
457.0,3.3000571874086724,0.25870591519653274
458.0,3.3000571874086724,0.299431985727189
459.0,3.3000571874086724,0.26125129460469765
460.0,3.3000571874086724,0.2943412269108556
461.0,3.3000571874086724,0.2536151563801994
462.0,3.3000571874086724,0.34015805625784523
463.0,3.3000571874086724,0.2688874328291959
464.0,3.3000571874086724,0.35543033270684177
465.0,3.3000571874086724,0.2892504680945258
466.0,3.3000571874086724,0.30961350335985216
467.0,3.3000571874086724,0.30961350335985216
468.0,3.3000571874086724,0.25870591519653274
469.0,3.4511662863159196,0.30452274454352235
470.0,3.4511662863159196,0.20525294762504487
471.0,3.4511662863159196,0.35543033270684177
472.0,3.4511662863159196,0.2154344652577116
473.0,3.4511662863159196,0.2917958475026907
474.0,3.4511662863159196,0.28161432987002755
475.0,3.4511662863159196,0.26125129460469765
476.0,3.4511662863159196,0.32997653862518206
477.0,3.4511662863159196,0.2739781916455293
478.0,3.4511662863159196,0.28670508868635736
479.0,3.4511662863159196,0.28415970927819245
480.0,3.4511662863159196,0.31724964158435043
481.0,3.4511662863159196,0.2714328122373608
482.0,3.4511662863159196,0.23579750052303794
483.0,3.4511662863159196,0.22561598289037477
484.0,3.4511662863159196,0.18743529176788343
485.0,3.4511662863159196,0.24852439756386957
486.0,3.4511662863159196,0.2510697769720345
487.0,3.4511662863159196,0.2205252240740414
488.0,3.4511662863159196,0.2739781916455293
489.0,3.4511662863159196,0.20270756821687996
490.0,3.4511662863159196,0.20525294762504487
491.0,3.4511662863159196,0.2714328122373608
492.0,3.4511662863159196,0.2765235710536942
493.0,3.4511662863159196,0.21288908584954314
494.0,3.4511662863159196,0.1950714299923817
495.0,3.4511662863159196,0.1976168094005466
496.0,3.4511662863159196,0.31979502099251533
497.0,3.4511662863159196,0.26125129460469765
498.0,3.4511662863159196,0.1721630153188869
499.0,3.4511662863159196,0.20779832703321333
500.0,3.4511662863159196,0.2688874328291959
501.0,3.4511662863159196,0.20525294762504487
502.0,3.4511662863159196,0.25870591519653274
503.0,3.4511662863159196,0.20525294762504487
504.0,3.4511662863159196,0.2205252240740414
505.0,3.4511662863159196,0.169617635910722
506.0,3.4511662863159196,0.25870591519653274
507.0,3.4511662863159196,0.20779832703321333
508.0,3.4511662863159196,0.2739781916455293
509.0,3.4511662863159196,0.2536151563801994
510.0,3.4511662863159196,0.16707225650255708
511.0,3.4511662863159196,0.20525294762504487
512.0,3.4511662863159196,0.20270756821687996
513.0,3.4511662863159196,0.26125129460469765
514.0,3.4511662863159196,0.1976168094005466
515.0,3.4511662863159196,0.266342053421031
516.0,3.4511662863159196,0.24852439756386957
517.0,3.4511662863159196,0.28670508868635736
518.0,3.4511662863159196,0.22561598289037477
519.0,3.4511662863159196,0.169617635910722
520.0,3.4511662863159196,0.2536151563801994
521.0,3.4511662863159196,0.2714328122373608
522.0,3.4511662863159196,0.30706812395168726
523.0,3.4511662863159196,0.23325212111487303
524.0,3.4511662863159196,0.2230706034822063
525.0,3.4511662863159196,0.1925260505842168
526.0,3.4511662863159196,0.25870591519653274
527.0,3.4511662863159196,0.2765235710536942
528.0,3.4511662863159196,0.22561598289037477
529.0,3.4511662863159196,0.2637966740128661
530.0,3.4511662863159196,0.2179798446658765
531.0,3.4511662863159196,0.1976168094005466
532.0,3.4511662863159196,0.20525294762504487
533.0,3.4511662863159196,0.1976168094005466
534.0,3.4511662863159196,0.2154344652577116
535.0,3.4511662863159196,0.2510697769720345
536.0,3.4511662863159196,0.23579750052303794
537.0,3.4511662863159196,0.2434336387475362
538.0,3.4511662863159196,0.25616053578836784
539.0,3.4511662863159196,0.2892504680945258
540.0,3.4511662863159196,0.2205252240740414
541.0,3.4511662863159196,0.26125129460469765
542.0,3.4511662863159196,0.1492546006453921
543.0,3.4511662863159196,0.20779832703321333
544.0,3.4511662863159196,0.21288908584954314
545.0,3.4511662863159196,0.2205252240740414
546.0,3.4511662863159196,0.2408882593393713
547.0,3.4511662863159196,0.2765235710536942
548.0,3.4511662863159196,0.20016218880871506
549.0,3.4511662863159196,0.12889156538006574
550.0,3.4511662863159196,0.20016218880871506
551.0,3.4511662863159196,0.15179998005356055
552.0,3.4511662863159196,0.18488991235971852
553.0,3.4511662863159196,0.20525294762504487
554.0,3.4511662863159196,0.2154344652577116
555.0,3.4511662863159196,0.1976168094005466
556.0,3.4511662863159196,0.20270756821687996
557.0,3.4511662863159196,0.21288908584954314
558.0,3.4511662863159196,0.2688874328291959
559.0,3.4511662863159196,0.2434336387475362
560.0,3.4511662863159196,0.20270756821687996
561.0,3.4511662863159196,0.20779832703321333
562.0,3.4511662863159196,0.23325212111487303
563.0,3.4511662863159196,0.2154344652577116
564.0,3.4511662863159196,0.2536151563801994
565.0,3.4511662863159196,0.2434336387475362
566.0,3.4511662863159196,0.1976168094005466
567.0,3.4511662863159196,0.2408882593393713
568.0,3.4511662863159196,0.2179798446658765
569.0,3.4511662863159196,0.23579750052303794
570.0,3.4511662863159196,0.21034370644137823
571.0,3.4511662863159196,0.20525294762504487
572.0,3.4511662863159196,0.2154344652577116
573.0,3.4511662863159196,0.20016218880871506
574.0,3.4511662863159196,0.21288908584954314
575.0,3.4511662863159196,0.23070674170670458
576.0,3.4511662863159196,0.14416384182906228
577.0,3.4511662863159196,0.2179798446658765
578.0,3.4511662863159196,0.28415970927819245
579.0,3.4511662863159196,0.2459790181557011
580.0,3.4511662863159196,0.24852439756386957
581.0,3.4511662863159196,0.25616053578836784
582.0,3.4511662863159196,0.22816136229853967
583.0,3.4511662863159196,0.22561598289037477
584.0,3.4511662863159196,0.2637966740128661
585.0,3.4511662863159196,0.1976168094005466
586.0,3.4511662863159196,0.24852439756386957
587.0,3.4511662863159196,0.1925260505842168
588.0,3.4511662863159196,0.23579750052303794
589.0,3.4511662863159196,0.1976168094005466
590.0,3.4511662863159196,0.25870591519653274
591.0,3.4511662863159196,0.20779832703321333
592.0,3.4511662863159196,0.2154344652577116
593.0,3.4511662863159196,0.2459790181557011
594.0,3.4511662863159196,0.1976168094005466
595.0,3.4511662863159196,0.22816136229853967
596.0,3.4511662863159196,0.1976168094005466
597.0,3.4511662863159196,0.2408882593393713
598.0,3.4511662863159196,0.169617635910722
599.0,3.4511662863159196,0.2154344652577116
600.0,3.4511662863159196,0.20525294762504487
601.0,3.4511662863159196,0.22816136229853967
602.0,3.4511662863159196,0.22816136229853967
603.0,3.4511662863159196,0.2434336387475362
604.0,3.4511662863159196,0.16198149768622372
605.0,3.4511662863159196,0.1925260505842168
606.0,3.4511662863159196,0.2179798446658765
607.0,3.4511662863159196,0.25616053578836784
608.0,3.4511662863159196,0.17725377413522025
609.0,3.4511662863159196,0.2536151563801994
610.0,3.4511662863159196,0.22816136229853967
611.0,3.4511662863159196,0.25870591519653274
612.0,3.4511662863159196,0.1925260505842168
613.0,3.4511662863159196,0.23325212111487303
614.0,3.4511662863159196,0.1950714299923817
615.0,3.4511662863159196,0.2510697769720345
616.0,3.4511662863159196,0.2510697769720345
617.0,3.4511662863159196,0.2790689504618591
618.0,3.4511662863159196,0.22561598289037477
619.0,3.4511662863159196,0.1976168094005466
620.0,3.4511662863159196,0.2179798446658765
621.0,3.4511662863159196,0.17725377413522025
622.0,3.4511662863159196,0.1976168094005466
623.0,3.4511662863159196,0.23325212111487303
624.0,3.4511662863159196,0.22816136229853967
625.0,3.4511662863159196,0.17470839472705535
626.0,3.4511662863159196,0.15434535946172545
627.0,3.4511662863159196,0.20779832703321333
628.0,3.4511662863159196,0.22561598289037477
629.0,3.4511662863159196,0.23325212111487303
630.0,3.4511662863159196,0.18488991235971852
631.0,3.4511662863159196,0.23070674170670458
632.0,3.4511662863159196,0.1976168094005466
633.0,3.4511662863159196,0.2179798446658765
634.0,3.4511662863159196,0.20525294762504487
635.0,3.4511662863159196,0.28670508868635736
636.0,3.4511662863159196,0.20779832703321333
637.0,3.4511662863159196,0.18234453295155006
638.0,3.4511662863159196,0.23579750052303794
639.0,3.4511662863159196,0.24852439756386957
640.0,3.4511662863159196,0.18488991235971852
641.0,3.4511662863159196,0.20779832703321333
642.0,3.4511662863159196,0.23834287993120284
643.0,3.4511662863159196,0.2179798446658765
644.0,3.4511662863159196,0.2765235710536942
645.0,3.4511662863159196,0.22816136229853967
